203,568
204,569
205,570
4,571
4,572
206,568
4,573
4,574
207,575
4,576
18,573
205,573
208,577
142,573
119,577
209,572
210,578
211,579
183,579
45,579
212,580
213,580
214,581
215,582
216,580
217,583
218,577
219,576
220,581
22,581
77,584
221,585
221,580
222,580
223,570
224,586
45,576
225,587
226,582
227,577
228,588
210,569
72,580
229,580
70,589
230,581
231,590
232,586
233,591
234,572
149,592
235,582
48,576
236,581
237,580
238,593
239,569
240,594
241,594
242,581
243,580
244,580
168,595
245,568
246,572
161,586
247,596
248,572
184,572
27,581
14,581
249,595
250,594
251,594
252,568
43,591
138,580
253,581
5,586
254,572
87,583
255,573
256,596
235,572
257,572
258,594
259,597
260,596
261,596
72,576
178,576
92,573
262,598
263,576
87,576
264,568
256,589
265,599
266,576
267,600
29,601
268,601
3,576
269,568
270,580
271,580
272,568
155,596
273,582
44,577
274,580
60,572
104,602
4,569
83,582
83,591
275,594
83,580
83,603
276,575
50,577
178,584
9,572
277,580
81,584
278,581
100,570
57,570
129,579
89,573
48,604
57,568
58,568
15,577
100,594
279,586
224,569
280,581
281,594
92,570
282,605
283,596
284,573
285,580
286,584
97,577
287,568
242,582
288,594
77,580
289,580
290,572
83,606
258,573
21,576
291,568
292,586
293,601
115,587
294,607
295,572
296,599
297,580
224,573
298,581
299,573
224,608
114,594
300,572
301,568
302,609
303,572
304,569
181,601
48,600
305,610
107,611
306,580
307,590
132,584
308,572
309,579
258,568
310,595
311,601
312,594
231,591
115,596
313,570
164,580
314,612
164,583
315,583
316,597
48,572
317,572
111,576
108,576
318,576
319,580
111,569
320,587
313,572
155,580
245,594
178,594
321,576
322,568
191,594
72,583
282,596
323,596
79,591
48,569
79,576
104,572
324,613
245,583
119,582
325,573
326,576
327,576
328,614
329,572
330,600
33,580
307,572
103,568
331,572
332,596
90,584
333,584
334,584
108,584
335,568
306,586
115,575
155,581
224,614
336,572
337,572
216,585
338,615
339,616
340,576
282,576
77,617
240,569
341,574
342,591
126,573
30,580
62,580
343,572
344,580
345,580
346,586
151,595
126,581
279,583
45,575
196,575
347,575
271,594
348,591
257,570
203,572
349,580
60,577
350,568
148,568
351,580
294,576
289,594
206,583
352,570
78,573
353,580
354,618
355,611
356,580
285,594
181,612
296,581
357,581
358,568
359,568
360,568
118,576
361,612
48,596
218,596
362,572
122,580
36,577
363,572
191,600
364,580
111,568
365,594
308,577
366,569
94,609
367,572
368,568
369,583
9,568
370,570
371,570
372,568
289,576
196,591
77,568
373,595
374,594
375,619
375,573
330,572
281,569
168,586
376,572
97,572
92,572
341,611
377,572
378,588
379,616
72,586
196,569
281,572
36,572
380,572
381,572
303,571
229,572
382,580
267,576
218,576
92,583
383,568
307,584
384,572
385,586
386,568
387,581
388,581
389,573
108,580
390,577
289,595
391,568
392,572
393,620
325,568
394,586
194,570
395,572
271,572
189,573
64,576
396,576
397,580
398,580
399,580
251,573
400,573
401,573
168,572
402,621
210,572
403,573
404,601
88,594
405,570
345,569
406,583
407,601
245,580
408,580
409,591
39,591
108,573
410,594
411,591
383,569
144,583
56,583
412,570
413,570
414,618
45,580
415,580
245,572
47,586
330,596
416,592
417,571
368,581
418,573
419,622
254,580
218,569
420,594
421,581
422,623
205,623
219,592
338,586
81,595
423,571
127,614
424,584
3,572
220,577
425,583
207,581
426,572
427,582
349,571
38,569
428,582
110,581
31,570
429,570
228,576
318,586
430,581
255,589
431,589
432,595
249,596
433,581
434,572
435,594
158,603
436,576
437,576
438,591
341,591
251,591
92,624
439,575
280,580
341,572
183,576
440,573
441,587
442,569
443,570
444,588
155,573
110,580
340,608
445,576
405,594
446,625
9,625
447,625
332,576
89,583
161,582
448,583
449,576
407,572
307,594
157,580
268,580
450,626
4,580
210,594
111,589
357,576
451,580
48,599
452,581
95,568
114,568
453,568
69,568
454,568
313,590
379,576
216,583
455,580
29,594
260,574
456,586
184,600
317,600
330,583
330,615
203,581
248,576
60,569
38,572
299,589
420,589
281,586
415,572
246,586
254,627
457,594
341,580
309,628
359,574
458,576
352,573
459,601
425,601
460,601
461,601
462,601
463,574
464,574
465,582
466,580
91,594
467,594
134,573
257,596
64,580
66,581
468,569
469,595
78,572
14,629
470,577
471,572
472,608
473,574
289,630
474,631
340,586
118,572
303,618
72,581
207,594
475,577
250,576
247,569
164,586
317,608
476,580
433,572
477,581
478,568
56,580
422,632
479,632
449,569
480,568
481,576
482,569
483,581
423,609
484,576
376,591
376,626
485,581
219,594
317,594
486,601
487,576
247,594
303,586
488,568
313,576
196,580
489,576
56,594
232,594
186,633
260,572
490,594
436,599
299,576
491,580
349,585
209,580
492,580
493,574
64,572
194,572
97,634
494,591
117,591
495,591
110,584
496,580
497,580
498,573
499,635
126,569
205,581
